,Unnamed: 0,content,publish_date,retweet,account_category,new_june_2018,dateSent
22420,84262,"Read this tweet thread to learn about the Oakland police scandal unearthing child trafficking ring, rape and murder. https://t.co/tOf6HJ70x7",2016-06-20 17:07:00,1,LeftTroll,0,On or After June 9
22421,84263,"It's true! African American women die more often and earlier from breast cancer, and here's why! https://t.co/sjP1YkXgNm",2016-06-20 17:08:00,1,LeftTroll,0,On or After June 9
22422,84264,Thanks for the recent follow @ContestSource @DBest630 @Press__Releaser Happy to connect :) have a great Monday. >> https://t.co/uSKtuccYat,2016-06-20 17:08:00,1,LeftTroll,0,On or After June 9
22423,84265,Gennady Golovkin -- Opponent Beat Up Woman ... Before Fighting GGG https://t.co/VWze6pSJBR,2016-06-20 17:08:00,1,LeftTroll,0,On or After June 9
22424,84266,.@SnoopDogg understands only one language. $$$  #MusicMogulsBET Premieres June 28th at 9P/8C! https://t.co/VGQv08EXsj,2016-06-20 17:08:00,1,LeftTroll,0,On or After June 9
22425,84267,#Orlando shooter identified himself as an 'Islamic soldier' in 911 call during massacre: https://t.co/sg9jsRTKAf https://t.co/NCurPTdHS5,2016-06-20 17:08:00,1,LeftTroll,0,On or After June 9
22426,84268,"No mention of tonight's Budget meeting on Ferguson Twitter account. 6 PM, City Hall. @isgrigs @JDACW @KWRose @search4swag @Doge4ferguson",2016-06-20 17:08:00,1,LeftTroll,0,On or After June 9
22427,84269,Until Black on Black crime results in cries of outrage we do but turn truth merrily on its head.  Make #BlackLivesMatter,2016-06-20 17:08:00,1,LeftTroll,0,On or After June 9
22428,84270,"Corey Lewandowski statement: ""I stand by the fact that Mr. Trump is a great candidate and is better than Hilary Clinton ever will be.""",2016-06-20 17:08:00,1,LeftTroll,0,On or After June 9
22429,84271,Editor-in-chief @JohnAvlon talks Trump's media blacklist on @ReliableSources: https://t.co/if4bRqk9ts,2016-06-20 17:08:00,1,LeftTroll,0,On or After June 9
22430,84272,Laurent Blanc to leave Paris Saint-Germain before the end of the week https://t.co/L3EYF6nsst via @guardian_sport,2016-06-20 17:09:00,1,LeftTroll,0,On or After June 9
22431,84273,Three NYPD commanders arrested in ongoing federal corruption probe: https://t.co/51Cat7AYCp https://t.co/2UPQhB7mxE,2016-06-20 17:09:00,1,LeftTroll,0,On or After June 9
22432,84274,These photos of Drake poolside will make you thirsty https://t.co/jbUwLLad6V https://t.co/PfbO5C1SDl,2016-06-20 17:09:00,1,LeftTroll,0,On or After June 9
22433,84275,Venezuelans fingerprinted in bid to drive out president... https://t.co/e2lztEpIRN,2016-06-20 17:09:00,1,LeftTroll,0,On or After June 9
22434,84276,Traffic is so bad near the Cavs' airport arrival in Cleveland that many fans -- and a reporter -- got out of cars... https://t.co/Nd8oqYw2mi,2016-06-20 17:09:00,1,LeftTroll,0,On or After June 9
22435,84277,'@rolandsmartin @PowerManifested lol. Come thru Roland!!',2016-06-21 17:20:00,1,LeftTroll,0,On or After June 9
22436,84278,Gospel Artist JJ Hairston’s Life-Changing Performance: “I Was Going To Pass Out” https://t.co/3xPKaDeEIv https://t.co/qnmgE7hP2l,2016-06-21 17:20:00,1,LeftTroll,0,On or After June 9
22437,84279,Please Donate your spare change using PayPal.Me  https://t.co/xHni8eWL9G ..,2016-06-21 17:20:00,1,LeftTroll,0,On or After June 9
22438,84280,JUST IN: Trump questions Clinton's commitment to Christian faith \| WATCH: https://t.co/WcPPr10tq9 https://t.co/stUuY3tMZm,2016-06-21 17:20:00,1,LeftTroll,0,On or After June 9
22439,84281,Add me on Snapchat! Username: derayderay https://t.co/qsqWoTj4yi,2016-06-21 17:20:00,1,LeftTroll,0,On or After June 9
22440,84282,Trump has written a lot of books about business—but they all seem to end at Chapter 11.,2016-06-21 17:20:00,1,LeftTroll,0,On or After June 9
22441,84283,well.  https://t.co/JJoWyiZwqH,2016-06-21 17:20:00,1,LeftTroll,0,On or After June 9
22442,84284,King of sting - the scientist who reviews the stings of insects https://t.co/Ef4huwa88O,2016-06-21 17:20:00,1,LeftTroll,0,On or After June 9
22443,84285,Rep. Steve King filed legislation to block Treasury from putting Harriet Tubman on the $20 bill https://t.co/qBwBMuylpI via @zachdcarter,2016-06-21 02:40:00,1,LeftTroll,0,On or After June 9
22444,84286,'@XLNB You did a nice job directing; enjoyed the acting too. Super cute.',2016-06-21 02:40:00,1,LeftTroll,0,On or After June 9
22445,84287,This is so cute �� https://t.co/bxGxbxtnr3,2016-06-21 02:40:00,1,LeftTroll,0,On or After June 9
22446,84288,"""Due to Donald Trump's unprecedented grassroots support, we are moving the convention to a Taco Bell parking lot"" - Reince Priebus",2016-06-21 02:40:00,1,LeftTroll,0,On or After June 9
22447,84289,"Why, yes, you CAN stay healthy at all of these summer BBQs! @BestiesMD shows us how: https://t.co/jk7bhW2mJT https://t.co/1OIKB9EUye",2016-06-25 17:22:00,1,LeftTroll,0,On or After June 9
22448,84290,Never wake up wondering what happened on #blacktwitter the day before. #BlavityNews is your ultimate guide to news. https://t.co/O8C0V6wKEo,2016-06-25 17:22:00,1,LeftTroll,0,On or After June 9
22449,84291,The new book “Magnum Cycling” features pictures from 75 years of Magnum photographers’ work: https://t.co/ouhYEFkw1j,2016-06-25 17:22:00,1,LeftTroll,0,On or After June 9
22450,84292,19 of the most ridiculous fights couples have had in Ikea https://t.co/L5OsqXTlQj https://t.co/UaMNeT66OX,2016-06-25 17:22:00,1,LeftTroll,0,On or After June 9
22451,84293,$15 wage was accepted as part of DNC platform. There was a related amendment that was defeated.,2016-06-25 17:23:00,1,LeftTroll,0,On or After June 9
22452,84294,Trump shares music video highlighting his eventful trip to Scotland \| WATCH: https://t.co/J0DyqGYeZm https://t.co/iDuqo0W7zg,2016-06-25 17:23:00,1,LeftTroll,0,On or After June 9
22453,84295,"Though I have not watched it myself, I'm slowly piecing together what has happened in the 4th season of OITNB via ppls trauma tweets",2016-06-25 17:23:00,1,LeftTroll,0,On or After June 9
22454,84296,".@Lin_Manuel: “I’m going to be trying to get out the Latino vote as hard as possible."" https://t.co/WwhwhNOcTH",2016-06-25 17:23:00,1,LeftTroll,0,On or After June 9
22455,84297,This album literally saved my life........ I can't thank you all enough.,2016-06-25 17:23:00,1,LeftTroll,0,On or After June 9
22456,84298,Twitter failed to take down death threats to senators for 2 weeks https://t.co/VNQruUw63i https://t.co/HkCgqNhfMf,2016-06-28 18:05:00,1,LeftTroll,0,On or After June 9
22457,84299,East EU states want powers returned to capitals... https://t.co/rcNTSyYPkh,2016-06-28 18:05:00,1,LeftTroll,0,On or After June 9
22458,84300,"UPDATE 1-Netherlands set to pocket $1 billion with Propertize sale: AMSTERDAM, June 28 (Reute... https://t.co/9BaWybI7SD via @josephjett",2016-06-28 18:05:00,1,LeftTroll,0,On or After June 9
22459,84301,I cannot think of anyone more deserving. https://t.co/Kf7TztQcz5 @PortColumbusCMH #CelebrateGlenn,2016-06-28 18:05:00,1,LeftTroll,0,On or After June 9
22460,84302,All #BLERDS listen up. Tomorrow we are talking #NARUTO with @BlkNrdProblems. Is Rock Lee really the best? https://t.co/BY6JHCiD26,2016-06-29 17:54:00,1,LeftTroll,0,On or After June 9
22461,84303,Oh. K. I was so lost? Lol! @3rdEyePluG @demithegreatone @Tuniekc @Sweetvela1,2016-06-29 17:54:00,1,LeftTroll,0,On or After June 9
22462,84304,Farrah Abraham shared a COMPLETELY inappropriate pic of her poor kid -- enough is enough already (via @fishwrapped) https://t.co/i7aTds33xI,2016-06-29 17:54:00,1,LeftTroll,0,On or After June 9
22463,84305,Turkey looks for answers after suicide bombings at Istanbul airport kill 41 and injure 237 https://t.co/r2N3nDSlHy https://t.co/c2Be2b9OHQ,2016-06-29 17:55:00,1,LeftTroll,0,On or After June 9
22464,84306,These the only LeBron's that's acceptable. https://t.co/1AlCmQ7NRf,2016-06-29 17:55:00,1,LeftTroll,0,On or After June 9
22465,84307,FACT: #DisarmHate #NationalDayofAction https://t.co/shjj8VvmVP,2016-06-29 17:55:00,1,LeftTroll,0,On or After June 9
22466,84308,".@NigerianBrother @RevBKHargrove @Tuniekc @hoosierworld @PostRacialMyAss @eshaLegal I repeat, Deray has always been a FRAUD wrkng 4 Sys",2016-06-29 17:55:00,1,LeftTroll,0,On or After June 9
22467,84309,Tea party-backed Darryl Glenn wins the Colorado Senate primary https://t.co/gnHornUI6u https://t.co/MAfSzkoYYx,2016-06-29 17:55:00,1,LeftTroll,0,On or After June 9
22468,84310,"We owe gun violence victims & their families more than thoughts, prayers and moments of silence. We owe them action to #DisarmHate.",2016-06-29 17:55:00,1,LeftTroll,0,On or After June 9
22469,84311,"'@wcj22151 @3rdEyePluG @pastormarkburns ""Jew"" is what you call a person who believes in Judaism, nothing to do with ethnicity, race. However'",2016-06-29 17:55:00,1,LeftTroll,0,On or After June 9
22470,84312,The rest of the line is GARBAGE.,2016-06-29 17:55:00,1,LeftTroll,0,On or After June 9
22471,84313,America’s toughest lady spy finally gets the credit she deserves at her funeral: https://t.co/TpIPmPnibA https://t.co/lUUP2DzEf8,2016-06-04 15:40:00,1,LeftTroll,0,Before June 9
22472,84314,He didn't. He didn't belong to bigots and those who questioned his patriotism.  https://t.co/4oVSufzJYw,2016-06-04 15:40:00,1,LeftTroll,0,Before June 9
22473,84315,I had to prove you could be a new kind of Black man. I had to show the world - #TheGreatest https://t.co/jzhUP3JaNh https://t.co/87K0kDxEhF,2016-06-04 15:40:00,1,LeftTroll,0,Before June 9
22474,84316,"The white media praises #MuhammadAli today, but some were comparing him to Hitler back in the day. #RIPMuhammadAli https://t.co/zvJclLz63t",2016-06-04 15:40:00,1,LeftTroll,0,Before June 9
22475,84317,#Swedish Hero Recounts Nabbing #StanfordUniversity Rapist Brock Turner https://t.co/m4oWxNkNol via @nbcnews,2016-06-08 00:45:00,1,LeftTroll,0,Before June 9
22476,84318,"'@Anontrip @AngelDevil1166 PRINE said ""WE CAN ASSUME KJ HAD GONE DOWN INTO THE MATS"" cont.  A Death in Valdosta «  https://t.co/CTnCEcqZhq'",2016-06-08 00:45:00,1,LeftTroll,0,Before June 9
22477,84319,Trump University lawyers ask judge for another shot at ending class action https://t.co/TlDgKk6qdN,2016-06-08 00:45:00,1,LeftTroll,0,Before June 9
22478,84320,Listen to I Want to Be Free by Ohio Players on @AppleMusic. https://t.co/6nSUvKGh3V,2016-06-08 00:45:00,1,LeftTroll,0,Before June 9
22479,84321,You can claim #TeamSlay all you want to.  You better be talking about slaying deez nuts. #StayWoke #Formation,2016-06-08 13:39:00,0,LeftTroll,0,Before June 9
22480,84322,You can't honestly tell me u as a black man believe that #BlackLivesMatter but call a member of LGBT community a f*ggot w/ the same tongue.,2016-06-08 13:39:00,0,LeftTroll,0,Before June 9
22481,84323,When you're black AND Muslim and u Gotta remind them #BlackLivesMatter https://t.co/gi7s2bPSW4,2016-06-08 13:44:00,0,LeftTroll,0,Before June 9
22482,84324,White America does not want to see a Black man lead his team to victory #staywoke,2016-06-08 13:44:00,0,LeftTroll,0,Before June 9
22483,84325,Trump repeatedly interrupted by protesters shouting #BlackLivesMatter,2016-06-08 13:47:00,0,LeftTroll,0,Before June 9
22484,84326,"To Raise Awareness of #Racism, BC Protesters Sing Alt. Xmas Carols https://t.co/qK8GX8H9vR via @bcheights > #bospoli #BlackLivesMatter",2016-06-08 13:48:00,0,LeftTroll,0,Before June 9
22485,84327,The theme of the halftime show #staywoke,2016-06-08 13:52:00,0,LeftTroll,0,Before June 9
22486,84328,That Black Girl Magic. All in Formation . . .      #wakeup #staywoke #Beyonce #Blacklivesmatter #SB50 #OurSeason,2016-06-08 13:57:00,0,LeftTroll,0,Before June 9
22487,84329,Sneak upstairs right now to catch your OL lady practicing the Beyoncé near fall! #StayWoke,2016-06-08 14:01:00,0,LeftTroll,0,Before June 9
22488,84330,RT @TyraF: Mother who lost her son #idrisshelley to police violence testifies  #mariowoods #bayview #BlackLivesMatter https://t.co/B0Zen6YU…,2016-06-08 14:10:00,0,LeftTroll,0,Before June 9
22489,84331,RT @S_Narcisse5: #BlackLivesMatter https://t.co/0Gx296VeqR,2016-06-08 14:23:00,0,LeftTroll,0,Before June 9
22490,84332,RT @RebColdRiver: Dedicate your #Chanukah to #BlackLivesMatter. Sign up now on @wearevsgoliath to find out how. #menorah,2016-06-08 14:25:00,0,LeftTroll,0,Before June 9
22491,84333,4 charts showing what #Brexit concerns are doing to European stocks https://t.co/odBWnLQiA9 https://t.co/bLbMHssqIi,2016-06-08 15:19:00,1,LeftTroll,0,Before June 9
22492,84334,“A Brilliant Political Theorist”: @DrDavidJLeonard Reflects on #CedricRobinson https://t.co/AhTbYiFRtS via @AAIHS https://t.co/goXShMkk8Q,2016-06-08 15:19:00,1,LeftTroll,0,Before June 9
22493,84335,Is Bernie Sanders being a sore loser? https://t.co/ch5quaUKem https://t.co/z314JOYoPM,2016-06-08 15:19:00,1,LeftTroll,0,Before June 9
22494,84336,Paul Ryan Gives Up His Admirable Stand Against Trump and Fails Conservatives https://t.co/BHvCJ1BP1v https://t.co/5Qw1K08mTM,2016-06-08 15:19:00,1,LeftTroll,0,Before June 9
22495,84337,Can you reinvent yourself? @MsTerryMcMillan's new book says yes: https://t.co/MypJa1yVz7 https://t.co/oYWr3lzDGs,2016-06-08 15:20:00,1,LeftTroll,0,Before June 9
22496,84338,Aaron Schock is here for the Modi address.  Haven't seen him here since the day he resigned and left a Starbucks cup on the House floor.,2016-06-08 15:20:00,1,LeftTroll,0,Before June 9
22497,84339,Bernie's WINS!  1 AK 2 CO 3 HI 4 ID 5 IN  6 KS 7 ME 8 MI 9 MN 10 MT 11 ND 12 NE 13 NH 14 OK 15 OR 16 RI 17 UT 18 VT 19 WA 20 WI 21 WV 22 WY,2016-06-08 15:20:00,1,LeftTroll,0,Before June 9
22498,84340,'@demi_brandon @BlackMoses2015 exactly! That's why they have to keep us ignorant so they can have their war',2016-06-08 15:20:00,1,LeftTroll,0,Before June 9
22499,84341,“A Brilliant Political Theorist”: David Leonard Reflects on Cedric Robinson https://t.co/GugIjt8Yth via @aaihs,2016-06-08 15:20:00,1,LeftTroll,0,Before June 9
22500,84342,"Hugh Hewitt, Company Man, Wants the CEO Replaced https://t.co/BKH55vobvD https://t.co/uOBiuIu8cm",2016-06-08 15:20:00,1,LeftTroll,0,Before June 9
22501,84344,Baltimore Prosecutor Marilyn Mosby Faces Lawsuits by Five of Six Officers Charged in Freddie Gray Case https://t.co/xsarzHZsnj,2016-06-09 17:29:00,1,LeftTroll,0,On or After June 9
22502,84345,Thousands of sheep marched freely through this town and people loved it https://t.co/So7WfDaLN3 https://t.co/aDjDq5qPhH,2016-06-09 17:29:00,1,LeftTroll,0,On or After June 9
22503,84346,[Revisted]: Social Media and The Church [Video/Blog] https://t.co/GSdWj5HUWl #TheOpenedBox,2016-06-09 17:29:00,1,LeftTroll,0,On or After June 9
22504,84347,"I've had to block dozens of neolibs who insist on upholding white supremacy, imperialism&zionism under the guise of progressivism",2016-06-09 17:29:00,1,LeftTroll,0,On or After June 9
22505,84348,"Euro 2016: the tallest team, age v experience and most represented leagues https://t.co/RzYZcYKGbV via @guardian_sport",2016-06-09 17:29:00,1,LeftTroll,0,On or After June 9
22506,84349,Hear what these kids have to say about choosing their first White president! #AfterBarack https://t.co/YEdWxwTKS3,2016-06-09 17:29:00,1,LeftTroll,0,On or After June 9
22507,84350,"FILED: Prosecutors at #GoodsonTrial allege deliberate ""rough ride"" as defense blames Gray for his own injuries https://t.co/46XHd0Kp9g",2016-06-09 17:30:00,1,LeftTroll,0,On or After June 9
22508,84351,"After meeting with Pres. Obama today, Sanders says he plans to meet with Clinton, but he does not endorse her. https://t.co/n77elM2pVh",2016-06-09 17:30:00,1,LeftTroll,0,On or After June 9
22509,84352,Murder trial begins in death of Freddie Gray. Caesar Goodson faces up to 30 years. Pic:Getty https://t.co/RiWRMaX1Mu https://t.co/Kb2JzrqQ6a,2016-06-09 17:30:00,1,LeftTroll,0,On or After June 9
22510,84353,Busy brains are better than idle hands. @NYPDCommAffairs & JRIP have great turn out for Summer Youth Emplymnt Orient https://t.co/Tbzg61YVkP,2016-06-09 17:30:00,1,LeftTroll,0,On or After June 9
22511,84354,Silvio Berlusconi in hospital with serious heart problems https://t.co/Qjuv86a5fG,2016-06-09 17:30:00,1,LeftTroll,0,On or After June 9
22512,84355,"Yes , my Verizon “@YoungOGMarc: @Wale wow you actually responded. Man I can understand that. You want to broaden your Verizon.”",2016-06-09 17:30:00,1,LeftTroll,0,On or After June 9
22513,84356,Facebook just became a much better place to share 360 photos https://t.co/vkDvCEKnGT https://t.co/tMpd6vLT4q,2016-06-09 17:30:00,1,LeftTroll,0,On or After June 9
22514,84357,if you write in cursive #ProtestersAreCriminals  i hate you,2016-07-11 15:15:00,0,LeftTroll,0,On or After June 9
22515,84358,"""Our officers take care of business."" Chief of @CLEpolice assures there are no ""real threats"" to police or #RNCinCLE https://t.co/Yng0489cHE",2016-07-18 14:41:00,1,LeftTroll,0,On or After June 9
22516,84359,I'm not a trained officer or veteran. I have no combat experience and don't own a gun.  I've come face-to-face w/ a violent pd person,2016-07-18 14:41:00,1,LeftTroll,0,On or After June 9
22517,84360,'@3rdEyePluG goin running in a few then off to work later today',2016-07-18 14:41:00,1,LeftTroll,0,On or After June 9
22518,84361,#BernieSanders Campaign Denied DNC Rally Permit https://t.co/iC8cUazxNO @NBCPhiladelphia,2016-07-18 14:41:00,1,LeftTroll,0,On or After June 9
22519,84362,The Tea is Spelt  https://t.co/KSqZUwBEGJ via @newyorker,2016-07-18 14:42:00,1,LeftTroll,0,On or After June 9
22520,84363,You don't fight crime by hiring more police officers. You fight crime by ending poverty.,2016-07-18 14:42:00,1,LeftTroll,0,On or After June 9
22521,84364,We will see an #AIDSfreegeneration by 2030 if gov'ts reinvest their resources. –@RepBarbaraLee #AIDS2016 https://t.co/pkfRpWQXFd,2016-07-19 17:20:00,1,LeftTroll,0,On or After June 9
22522,84365,Uber faces court battle with drivers over employment status https://t.co/zARHyNJ0gt,2016-07-19 17:20:00,1,LeftTroll,0,On or After June 9
22523,84366,Trump's ghostwriter spent a lot of time listening in on the real-estate tycoon's calls: https://t.co/LMBnKzOmsB https://t.co/Xh429IZVIA,2016-07-19 17:20:00,1,LeftTroll,0,On or After June 9
22524,84367,"The tale of #SelenaGomez, societal apathy and taking sides https://t.co/bDCXTDxvoY https://t.co/jC89fF0f3S",2016-07-19 17:20:00,1,LeftTroll,0,On or After June 9
22525,84368,"""We generate over 30 times more solar power than we did just eight years go."" —@POTUS #ActOnClimate https://t.co/QQ4ra8kFh8",2016-07-19 17:20:00,1,LeftTroll,0,On or After June 9
22526,84369,Leslie Jones is one of the greatest people I know. Any personal attacks against her are attacks against us all. #LoveForLeslieJ @Lesdoggg,2016-07-19 17:20:00,1,LeftTroll,0,On or After June 9
22527,84370,Donald Trump’s director of African-American outreach isn’t much of a surprise https://t.co/ZYdJro7h5b https://t.co/Pqryutz5pj,2016-07-19 17:20:00,1,LeftTroll,0,On or After June 9
22528,84371,"""Several dead and wounded"" in Munich mall shooting; manhunt underway, police say https://t.co/X0nirROM0v https://t.co/4HyxAoUmZ8",2016-07-22 18:40:00,1,LeftTroll,0,On or After June 9
22529,84372,He should fit right in.  https://t.co/6libCx4iga,2016-07-22 18:40:00,1,LeftTroll,0,On or After June 9
22530,84373,UPDATE: 10 Arrested as Movement For Black Lives Takes on Police Unions https://t.co/jrJy8XycrM via @colorlines #StopFOP #BlackLivesMatter,2016-07-22 18:40:00,1,LeftTroll,0,On or After June 9
22531,84374,"Avoid direct sunlight if you can, says @BaltimorePolice Chief Robinson https://t.co/cE1VV2HZAB",2016-07-22 18:40:00,1,LeftTroll,0,On or After June 9
22532,84375,Groups Unite Across America to Protest Police Shootings https://t.co/OBkLGD0zJE,2016-07-22 18:41:00,1,LeftTroll,0,On or After June 9
22533,84376,"Everything we learned about ""Marvel's Luke Cage"" at the Netflix #ComicCon2016 panel https://t.co/OS25zkItcL https://t.co/75nJmYgiEM",2016-07-22 18:41:00,1,LeftTroll,0,On or After June 9
22534,84377,'@HistoryHeroes Duke professor and historian Laurent Dubois has referenced this several times.',2016-07-23 18:20:00,1,LeftTroll,0,On or After June 9
22535,84378,Why you should keep your options open https://t.co/RznunHmyo2,2016-07-23 18:20:00,1,LeftTroll,0,On or After June 9
22536,84379,the fact Pootie Tang is trending https://t.co/S3pRc49gjS,2016-07-23 18:21:00,1,LeftTroll,0,On or After June 9
22537,84380,Munich gunman 'obsessed' with mass killers like Breivik https://t.co/L8RSioMhoE https://t.co/ChtaROKw95,2016-07-23 18:21:00,1,LeftTroll,0,On or After June 9
22538,84381,The most painful part of Tim Kaine’s governership is one reason why Hillary added him to her ticket https://t.co/gdRKRwDNXA,2016-07-23 18:21:00,1,LeftTroll,0,On or After June 9
22539,84425,Twitter Allert!!! Boost this message!!! #NeverHillary   https://t.co/rZGnt9VZW0,2016-07-06 03:14:00,1,LeftTroll,0,On or After June 9
22540,84426,We can't afford stepping on the same rake twice when it comes to the fate of our people #NeverHillary  https://t.co/K96DiIzGh9 via,2016-07-06 03:16:00,1,LeftTroll,0,On or After June 9
22541,84427,.@PrettyVicki69: Why hold a gun up to a dead man? #BlackSkinIsNotACrime I guess they even believe we're magic.,2016-07-07 13:07:00,0,LeftTroll,0,On or After June 9
22542,84428,#BlackSkinIsNotACrime where is her daughter?,2016-07-07 13:15:00,0,LeftTroll,0,On or After June 9
22543,84429,#RIP #AltonSterling #BlackSkinIsNotACrime #WhereIsLavishReynolds,2016-07-07 13:17:00,0,LeftTroll,0,On or After June 9
22544,84430,I can't believe people.. #BlackSkinIsNotACrime #FalconHeights this needs to stop happening seriously I can't imagine how their family feels,2016-07-07 13:43:00,1,LeftTroll,0,On or After June 9
22545,84431,Outrage as police killing of #PhilandoCastille livestreamed on Facebook (Video)  https://t.co/vj4ep7bvO8 https://t.co/uMkgl9pPWF,2016-07-07 13:43:00,1,LeftTroll,0,On or After June 9
22546,84432,"GLOBAL MARKETS-Stocks, sterling lick wounds after Brexit bashing: * Sterling back above $1.30... https://t.co/cc42Oj5ETm via @josephjett",2016-07-07 13:43:00,1,LeftTroll,0,On or After June 9
22547,84433,"Two pink bitch ass cowards had to tase and shoot this young brother, fucking cowards  https://t.co/pz6RU5zfDQ",2016-07-07 13:44:00,1,LeftTroll,0,On or After June 9
22548,84434,Fight for your life #BlackSkinIsNotACrime https://t.co/yRGXTKQOSG,2016-07-07 13:44:00,1,LeftTroll,0,On or After June 9
22549,84435,"RIP my nigga #BlackSkinIsNotACrime, killed by ZOG https://t.co/QSDck2iWBk #PhilandoCastile",2016-07-07 13:44:00,1,LeftTroll,0,On or After June 9
22550,84436,"Back in court this morning for start of Lt. Brian Rice's trial in #FreddieGray case, which is scheduled to begin with openings at 9:30 a.m.",2016-07-07 13:44:00,1,LeftTroll,0,On or After June 9
22551,84437,Serena came to play today!,2016-07-07 13:44:00,1,LeftTroll,0,On or After June 9
22552,84438,"On last day of Ramadan, Muslims thanked a journalist for tweeting a simple truth about Islam https://t.co/18EXOBoX9b https://t.co/NyHguAeDVQ",2016-07-07 13:44:00,1,LeftTroll,0,On or After June 9
22553,84439,"We can but hope that this relentless push towards #PoliticalCorrectness falls into desuetude, much like the term desuetude",2016-07-07 13:44:00,1,LeftTroll,0,On or After June 9
22554,84440,"don't say ppl on social media aren't helping when they speak on social issue, ok? not when there r ppl being silent & saying nothing at all",2016-07-07 13:45:00,1,LeftTroll,0,On or After June 9
22555,84441,#BlackSkinIsNotACrime https://t.co/34aaXjMlx5,2016-07-07 13:45:00,1,LeftTroll,0,On or After June 9
22556,84442,"If you❤️yourself, you'll never be alone.   If you have Health, you have true Wealth.  If you use your Skills, don't gotta worry about bills.",2016-07-07 13:45:00,1,LeftTroll,0,On or After June 9
22557,84443,Yooo wtf #BlackSkinIsNotACrime #PhilandoCastile,2016-07-07 13:45:00,1,LeftTroll,0,On or After June 9
22558,84444,"Nah, need cops to stop killing people. RT @alisaamiller: @theferocity need a heart-break button on Twitter.",2016-07-07 13:45:00,1,LeftTroll,0,On or After June 9
22559,84445,"RIP my nigga #BlackSkinIsNotACrime, killed by ZOG https://t.co/tsNGST8ukx #PhilandoCastile",2016-07-07 14:28:00,1,LeftTroll,0,On or After June 9
22560,84446,If I leave I'm not leaving in silence... #BlackSkinIsNotACrime #PhilandoCastile,2016-07-07 14:45:00,0,LeftTroll,0,On or After June 9
22561,88320,"Great, as if there were few racists right here, in America https://t.co/Z6XBsGD8dl",2016-04-26 15:22:00,1,LeftTroll,0,Before June 9
22562,88321,Has she a solution to at least anything?  https://t.co/EUEIsDwlBq,2016-04-26 16:01:00,1,LeftTroll,0,Before June 9
22563,88322,Is it a news piece from 18th century? https://t.co/pjenHXUwAa,2016-04-26 16:45:00,1,LeftTroll,0,Before June 9
22564,88323,I must help this dude � https://t.co/dTxxq9A9Bm,2016-04-26 17:20:00,1,LeftTroll,0,Before June 9
22565,88324,Trump sucks! https://t.co/fhZ99nVoB9,2016-04-26 17:44:00,1,LeftTroll,0,Before June 9
22566,88409,His hair is obviously a wig! Real Trump's hair is all natural � https://t.co/w76TCOQIuR,2016-04-29 16:08:00,1,LeftTroll,0,Before June 9
22567,88410,That's exactly what I'm thinking about https://t.co/WueWmWdFmu,2016-04-29 16:30:00,1,LeftTroll,0,Before June 9
22568,88411,Just read it! https://t.co/6uXLmkgtrZ,2016-04-29 16:58:00,1,LeftTroll,0,Before June 9
22569,88412,It was from the start obvious that he's clown  https://t.co/G4SGv59j8w,2016-04-29 17:21:00,1,LeftTroll,0,Before June 9
22570,88413,Why aren't we doing more to protect our children from lead contaminated water? #TESTforLeadAct https://t.co/CNxuAaUyGm,2016-04-29 17:47:00,1,LeftTroll,0,Before June 9
22571,88467,Time To Awaken The Thirst In You https://t.co/ErlThBcmFj,2016-04-30 14:23:00,1,LeftTroll,0,Before June 9
22572,88468,You must be one ignorant asshole to equate women having the bodily autonomy to make a choice to mass violence. https://t.co/GOQPPAYsfA,2016-04-30 14:23:00,1,LeftTroll,0,Before June 9
22573,88469,1+1 has made it onto the setlist tonight in Tampa! #FormationWorldTour https://t.co/rwhGn9c98G,2016-04-30 14:24:00,1,LeftTroll,0,Before June 9
22574,88470,"I don't know about you, but I'm getting tired of media stories and pundits telling me the Democratic race is... https://t.co/62KWOxbQp5",2016-04-30 14:24:00,1,LeftTroll,0,Before June 9
22575,88471,Hubby just walked in with 32 candles LMAO.   #beltane2016,2016-04-30 14:24:00,1,LeftTroll,0,Before June 9
22576,88472,Love being on#thespin again! https://t.co/ICKqWzjZow,2016-04-30 14:24:00,1,LeftTroll,0,Before June 9
22577,88473,Philly Town meeting: Police Commissioner says 'Police Department is not a racist organization' Crowd boos. Riot erupts #Blacklivesmatter,2016-04-30 02:07:00,1,LeftTroll,0,Before June 9
22578,88474,Trump Campaign at Crossroads After Big New York Win https://t.co/X3p6qtKWlF #sanfrancisco,2016-04-30 02:07:00,1,LeftTroll,0,Before June 9
22579,88475,The beautiful thing about learning is that no one can take it away from you.,2016-04-30 02:07:00,1,LeftTroll,0,Before June 9
22580,88666,17 pictures that prove big dogs are friggen’ nerds https://t.co/ph9FiJ7cDK https://t.co/YUqxq8j6Pr,2016-05-11 16:55:00,1,LeftTroll,0,Before June 9
22581,88667,"Thanks to @EBONYMag for posting 'American Sheriff', my profile of Fox News fav David Clarke https://t.co/r0AYYV1Rmk https://t.co/f8qJ4Cent1",2016-05-11 16:56:00,1,LeftTroll,0,Before June 9
22582,88668,Early educators take care of our kids...now let's take care of them. #FightFor15 #ChildCareForAll https://t.co/jOl6ng0iZY,2016-05-11 16:56:00,1,LeftTroll,0,Before June 9
